,Unnamed: 0,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
16022,16022,6,11170650,784,서울,용산구,이태원1동,2020,6
16023,16023,13,11170650,983,서울,용산구,이태원1동,2020,6
16024,16024,20,11170650,913,서울,용산구,이태원1동,2020,6
16025,16025,4,11170650,767,서울,용산구,이태원1동,2020,6
16026,16026,11,11170650,938,서울,용산구,이태원1동,2020,6
16027,16027,18,11170650,958,서울,용산구,이태원1동,2020,6
16028,16028,1,11170650,774,서울,용산구,이태원1동,2020,6
16029,16029,8,11170650,847,서울,용산구,이태원1동,2020,6
16030,16030,15,11170650,991,서울,용산구,이태원1동,2020,6
16031,16031,22,11170650,878,서울,용산구,이태원1동,2020,6
16032,16032,4,11170660,729,서울,용산구,이태원2동,2020,6
16033,16033,11,11170660,648,서울,용산구,이태원2동,2020,6
16034,16034,18,11170660,646,서울,용산구,이태원2동,2020,6
16035,16035,6,11170660,733,서울,용산구,이태원2동,2020,6
16036,16036,13,11170660,644,서울,용산구,이태원2동,2020,6
16037,16037,20,11170660,673,서울,용산구,이태원2동,2020,6
16038,16038,3,11170660,727,서울,용산구,이태원2동,2020,6
16039,16039,10,11170660,661,서울,용산구,이태원2동,2020,6
16040,16040,17,11170660,634,서울,용산구,이태원2동,2020,6
16041,16041,0,11170660,720,서울,용산구,이태원2동,2020,6
16042,16042,7,11170660,725,서울,용산구,이태원2동,2020,6
16043,16043,14,11170660,648,서울,용산구,이태원2동,2020,6
16044,16044,21,11170660,681,서울,용산구,이태원2동,2020,6
16045,16045,1,11170660,723,서울,용산구,이태원2동,2020,6
16046,16046,8,11170660,706,서울,용산구,이태원2동,2020,6
16047,16047,15,11170660,650,서울,용산구,이태원2동,2020,6
16048,16048,22,11170660,696,서울,용산구,이태원2동,2020,6
16049,16049,5,11170660,731,서울,용산구,이태원2동,2020,6
16050,16050,12,11170660,646,서울,용산구,이태원2동,2020,6
16051,16051,19,11170660,658,서울,용산구,이태원2동,2020,6
16052,16052,2,11170660,726,서울,용산구,이태원2동,2020,6
16053,16053,9,11170660,682,서울,용산구,이태원2동,2020,6
16054,16054,16,11170660,628,서울,용산구,이태원2동,2020,6
16055,16055,23,11170660,701,서울,용산구,이태원2동,2020,6
16056,16056,2,11170685,711,서울,용산구,한남동,2020,6
16057,16057,9,11170685,968,서울,용산구,한남동,2020,6
16058,16058,16,11170685,1038,서울,용산구,한남동,2020,6
16059,16059,23,11170685,778,서울,용산구,한남동,2020,6
16060,16060,4,11170685,706,서울,용산구,한남동,2020,6
16061,16061,11,11170685,1026,서울,용산구,한남동,2020,6
16062,16062,18,11170685,985,서울,용산구,한남동,2020,6
16063,16063,6,11170685,765,서울,용산구,한남동,2020,6
16064,16064,13,11170685,1044,서울,용산구,한남동,2020,6
16065,16065,20,11170685,902,서울,용산구,한남동,2020,6
16066,16066,3,11170685,707,서울,용산구,한남동,2020,6
16067,16067,10,11170685,1009,서울,용산구,한남동,2020,6
16068,16068,17,11170685,1012,서울,용산구,한남동,2020,6
16069,16069,0,11170685,744,서울,용산구,한남동,2020,6
16070,16070,7,11170685,837,서울,용산구,한남동,2020,6
16071,16071,14,11170685,1063,서울,용산구,한남동,2020,6
16072,16072,21,11170685,857,서울,용산구,한남동,2020,6
16073,16073,1,11170685,720,서울,용산구,한남동,2020,6
16074,16074,8,11170685,912,서울,용산구,한남동,2020,6
16075,16075,15,11170685,1041,서울,용산구,한남동,2020,6
16076,16076,22,11170685,817,서울,용산구,한남동,2020,6
16077,16077,5,11170685,720,서울,용산구,한남동,2020,6
16078,16078,12,11170685,1038,서울,용산구,한남동,2020,6
16079,16079,19,11170685,963,서울,용산구,한남동,2020,6
16080,16080,6,11170690,652,서울,용산구,서빙고동,2020,6
16081,16081,13,11170690,673,서울,용산구,서빙고동,2020,6
16082,16082,20,11170690,633,서울,용산구,서빙고동,2020,6
16083,16083,3,11170690,611,서울,용산구,서빙고동,2020,6
16084,16084,10,11170690,715,서울,용산구,서빙고동,2020,6
16085,16085,17,11170690,676,서울,용산구,서빙고동,2020,6
16086,16086,0,11170690,617,서울,용산구,서빙고동,2020,6
16087,16087,7,11170690,698,서울,용산구,서빙고동,2020,6
16088,16088,14,11170690,698,서울,용산구,서빙고동,2020,6
16089,16089,21,11170690,636,서울,용산구,서빙고동,2020,6
16090,16090,4,11170690,616,서울,용산구,서빙고동,2020,6
16091,16091,11,11170690,693,서울,용산구,서빙고동,2020,6
16092,16092,18,11170690,674,서울,용산구,서빙고동,2020,6
16093,16093,1,11170690,611,서울,용산구,서빙고동,2020,6
16094,16094,8,11170690,725,서울,용산구,서빙고동,2020,6
16095,16095,15,11170690,692,서울,용산구,서빙고동,2020,6
16096,16096,22,11170690,637,서울,용산구,서빙고동,2020,6
16097,16097,5,11170690,629,서울,용산구,서빙고동,2020,6
16098,16098,12,11170690,682,서울,용산구,서빙고동,2020,6
16099,16099,19,11170690,643,서울,용산구,서빙고동,2020,6
16100,16100,2,11170690,608,서울,용산구,서빙고동,2020,6
16101,16101,9,11170690,725,서울,용산구,서빙고동,2020,6
16102,16102,16,11170690,692,서울,용산구,서빙고동,2020,6
16103,16103,23,11170690,632,서울,용산구,서빙고동,2020,6
16104,16104,1,11170700,423,서울,용산구,보광동,2020,6
16105,16105,8,11170700,379,서울,용산구,보광동,2020,6
16106,16106,15,11170700,326,서울,용산구,보광동,2020,6
16107,16107,22,11170700,374,서울,용산구,보광동,2020,6
16108,16108,5,11170700,427,서울,용산구,보광동,2020,6
16109,16109,12,11170700,337,서울,용산구,보광동,2020,6
16110,16110,19,11170700,347,서울,용산구,보광동,2020,6
16111,16111,2,11170700,426,서울,용산구,보광동,2020,6
16112,16112,9,11170700,361,서울,용산구,보광동,2020,6
16113,16113,16,11170700,330,서울,용산구,보광동,2020,6
16114,16114,23,11170700,393,서울,용산구,보광동,2020,6
16115,16115,6,11170700,418,서울,용산구,보광동,2020,6
16116,16116,13,11170700,330,서울,용산구,보광동,2020,6
16117,16117,20,11170700,356,서울,용산구,보광동,2020,6
16118,16118,3,11170700,427,서울,용산구,보광동,2020,6
16119,16119,10,11170700,341,서울,용산구,보광동,2020,6
16120,16120,17,11170700,332,서울,용산구,보광동,2020,6
16121,16121,0,11170700,421,서울,용산구,보광동,2020,6
16122,16122,7,11170700,409,서울,용산구,보광동,2020,6
16123,16123,14,11170700,329,서울,용산구,보광동,2020,6
16124,16124,21,11170700,366,서울,용산구,보광동,2020,6
16125,16125,4,11170700,425,서울,용산구,보광동,2020,6
16126,16126,11,11170700,340,서울,용산구,보광동,2020,6
16127,16127,18,11170700,335,서울,용산구,보광동,2020,6
16128,16128,13,11170625,1342,서울,용산구,한강로동,2020,7
16129,16129,20,11170625,955,서울,용산구,한강로동,2020,7
16130,16130,0,11170690,664,서울,용산구,서빙고동,2020,7
16131,16131,7,11170690,653,서울,용산구,서빙고동,2020,7
16132,16132,14,11170690,710,서울,용산구,서빙고동,2020,7
16133,16133,8,11170510,434,서울,용산구,후암동,2020,7
16134,16134,2,11170510,497,서울,용산구,후암동,2020,7
16135,16135,9,11170510,448,서울,용산구,후암동,2020,7
16136,16136,16,11170510,691,서울,용산구,후암동,2020,7
16137,16137,23,11170510,492,서울,용산구,후암동,2020,7
16138,16138,6,11170510,437,서울,용산구,후암동,2020,7
16139,16139,13,11170510,615,서울,용산구,후암동,2020,7
16140,16140,20,11170510,561,서울,용산구,후암동,2020,7
16141,16141,3,11170510,619,서울,용산구,후암동,2020,7
16142,16142,10,11170510,494,서울,용산구,후암동,2020,7
16143,16143,17,11170510,393,서울,용산구,후암동,2020,7
16144,16144,0,11170510,465,서울,용산구,후암동,2020,7
16145,16145,7,11170510,465,서울,용산구,후암동,2020,7
16146,16146,14,11170510,543,서울,용산구,후암동,2020,7
16147,16147,21,11170510,491,서울,용산구,후암동,2020,7
16148,16148,4,11170510,606,서울,용산구,후암동,2020,7
16149,16149,11,11170510,418,서울,용산구,후암동,2020,7
16150,16150,18,11170510,445,서울,용산구,후암동,2020,7
16151,16151,1,11170510,486,서울,용산구,후암동,2020,7
16152,16152,15,11170510,685,서울,용산구,후암동,2020,7
16153,16153,22,11170510,473,서울,용산구,후암동,2020,7
16154,16154,5,11170510,443,서울,용산구,후암동,2020,7
16155,16155,12,11170510,621,서울,용산구,후암동,2020,7
16156,16156,19,11170510,555,서울,용산구,후암동,2020,7
16157,16157,3,11170520,621,서울,용산구,용산2가동,2020,7
16158,16158,10,11170520,539,서울,용산구,용산2가동,2020,7
16159,16159,17,11170520,426,서울,용산구,용산2가동,2020,7
16160,16160,5,11170520,484,서울,용산구,용산2가동,2020,7
16161,16161,12,11170520,482,서울,용산구,용산2가동,2020,7
16162,16162,19,11170520,586,서울,용산구,용산2가동,2020,7
16163,16163,2,11170520,536,서울,용산구,용산2가동,2020,7
16164,16164,9,11170520,608,서울,용산구,용산2가동,2020,7
16165,16165,16,11170520,447,서울,용산구,용산2가동,2020,7
16166,16166,23,11170520,511,서울,용산구,용산2가동,2020,7
16167,16167,6,11170520,501,서울,용산구,용산2가동,2020,7
16168,16168,13,11170520,723,서울,용산구,용산2가동,2020,7
16169,16169,20,11170520,506,서울,용산구,용산2가동,2020,7
16170,16170,0,11170520,456,서울,용산구,용산2가동,2020,7
16171,16171,7,11170520,672,서울,용산구,용산2가동,2020,7
16172,16172,14,11170520,596,서울,용산구,용산2가동,2020,7
16173,16173,21,11170520,616,서울,용산구,용산2가동,2020,7
16174,16174,4,11170520,552,서울,용산구,용산2가동,2020,7
16175,16175,11,11170520,445,서울,용산구,용산2가동,2020,7
16176,16176,18,11170520,466,서울,용산구,용산2가동,2020,7
16177,16177,1,11170520,496,서울,용산구,용산2가동,2020,7
16178,16178,8,11170520,597,서울,용산구,용산2가동,2020,7
16179,16179,15,11170520,523,서울,용산구,용산2가동,2020,7
16180,16180,22,11170520,617,서울,용산구,용산2가동,2020,7
16181,16181,6,11170530,648,서울,용산구,남영동,2020,7
16182,16182,13,11170530,1151,서울,용산구,남영동,2020,7
16183,16183,20,11170530,838,서울,용산구,남영동,2020,7
16184,16184,1,11170530,830,서울,용산구,남영동,2020,7
16185,16185,8,11170530,1106,서울,용산구,남영동,2020,7
16186,16186,15,11170530,1122,서울,용산구,남영동,2020,7
16187,16187,22,11170530,866,서울,용산구,남영동,2020,7
16188,16188,5,11170530,733,서울,용산구,남영동,2020,7
16189,16189,12,11170530,1309,서울,용산구,남영동,2020,7
16190,16190,19,11170530,947,서울,용산구,남영동,2020,7
16191,16191,2,11170530,553,서울,용산구,남영동,2020,7
16192,16192,9,11170530,1161,서울,용산구,남영동,2020,7
16193,16193,16,11170530,1155,서울,용산구,남영동,2020,7
16194,16194,23,11170530,737,서울,용산구,남영동,2020,7
16195,16195,3,11170530,631,서울,용산구,남영동,2020,7
16196,16196,10,11170530,1278,서울,용산구,남영동,2020,7
16197,16197,17,11170530,1118,서울,용산구,남영동,2020,7
16198,16198,0,11170530,613,서울,용산구,남영동,2020,7
16199,16199,7,11170530,872,서울,용산구,남영동,2020,7
16200,16200,14,11170530,1391,서울,용산구,남영동,2020,7
16201,16201,21,11170530,796,서울,용산구,남영동,2020,7
16202,16202,4,11170530,561,서울,용산구,남영동,2020,7
16203,16203,11,11170530,1326,서울,용산구,남영동,2020,7
16204,16204,18,11170530,1156,서울,용산구,남영동,2020,7
16205,16205,5,11170555,668,서울,용산구,청파동,2020,7
16206,16206,12,11170555,631,서울,용산구,청파동,2020,7
16207,16207,19,11170555,512,서울,용산구,청파동,2020,7
16208,16208,2,11170555,533,서울,용산구,청파동,2020,7
16209,16209,9,11170555,570,서울,용산구,청파동,2020,7
16210,16210,16,11170555,687,서울,용산구,청파동,2020,7
16211,16211,23,11170555,594,서울,용산구,청파동,2020,7
16212,16212,6,11170555,678,서울,용산구,청파동,2020,7
16213,16213,13,11170555,547,서울,용산구,청파동,2020,7
16214,16214,20,11170555,566,서울,용산구,청파동,2020,7
16215,16215,3,11170555,545,서울,용산구,청파동,2020,7
16216,16216,10,11170555,841,서울,용산구,청파동,2020,7
16217,16217,17,11170555,577,서울,용산구,청파동,2020,7
16218,16218,0,11170555,517,서울,용산구,청파동,2020,7
16219,16219,7,11170555,713,서울,용산구,청파동,2020,7
16220,16220,14,11170555,688,서울,용산구,청파동,2020,7
16221,16221,21,11170555,672,서울,용산구,청파동,2020,7
16222,16222,4,11170555,611,서울,용산구,청파동,2020,7
16223,16223,11,11170555,537,서울,용산구,청파동,2020,7
16224,16224,18,11170555,535,서울,용산구,청파동,2020,7
16225,16225,1,11170555,544,서울,용산구,청파동,2020,7
16226,16226,8,11170555,753,서울,용산구,청파동,2020,7
16227,16227,15,11170555,618,서울,용산구,청파동,2020,7
16228,16228,22,11170555,683,서울,용산구,청파동,2020,7
16229,16229,2,11170560,603,서울,용산구,원효로1동,2020,7
16230,16230,9,11170560,756,서울,용산구,원효로1동,2020,7
16231,16231,16,11170560,706,서울,용산구,원효로1동,2020,7
16232,16232,23,11170560,965,서울,용산구,원효로1동,2020,7
16233,16233,6,11170560,687,서울,용산구,원효로1동,2020,7
16234,16234,13,11170560,716,서울,용산구,원효로1동,2020,7
16235,16235,20,11170560,785,서울,용산구,원효로1동,2020,7
16236,16236,3,11170560,746,서울,용산구,원효로1동,2020,7
16237,16237,10,11170560,888,서울,용산구,원효로1동,2020,7
16238,16238,17,11170560,797,서울,용산구,원효로1동,2020,7
16239,16239,4,11170560,586,서울,용산구,원효로1동,2020,7
16240,16240,11,11170560,706,서울,용산구,원효로1동,2020,7
16241,16241,18,11170560,694,서울,용산구,원효로1동,2020,7
16242,16242,5,11170560,968,서울,용산구,원효로1동,2020,7
16243,16243,12,11170560,791,서울,용산구,원효로1동,2020,7
16244,16244,19,11170560,831,서울,용산구,원효로1동,2020,7
16245,16245,0,11170560,603,서울,용산구,원효로1동,2020,7
16246,16246,7,11170560,700,서울,용산구,원효로1동,2020,7
16247,16247,14,11170560,688,서울,용산구,원효로1동,2020,7
16248,16248,21,11170560,1115,서울,용산구,원효로1동,2020,7
16249,16249,1,11170560,670,서울,용산구,원효로1동,2020,7
16250,16250,8,11170560,712,서울,용산구,원효로1동,2020,7
16251,16251,15,11170560,881,서울,용산구,원효로1동,2020,7
16252,16252,22,11170560,756,서울,용산구,원효로1동,2020,7
16253,16253,2,11170570,681,서울,용산구,원효로2동,2020,7
16254,16254,9,11170570,587,서울,용산구,원효로2동,2020,7
16255,16255,16,11170570,412,서울,용산구,원효로2동,2020,7
16256,16256,23,11170570,436,서울,용산구,원효로2동,2020,7
16257,16257,6,11170570,478,서울,용산구,원효로2동,2020,7
16258,16258,13,11170570,1009,서울,용산구,원효로2동,2020,7
16259,16259,20,11170570,505,서울,용산구,원효로2동,2020,7
16260,16260,3,11170570,687,서울,용산구,원효로2동,2020,7
16261,16261,10,11170570,462,서울,용산구,원효로2동,2020,7
16262,16262,17,11170570,491,서울,용산구,원효로2동,2020,7
16263,16263,0,11170570,413,서울,용산구,원효로2동,2020,7
16264,16264,7,11170570,1136,서울,용산구,원효로2동,2020,7
16265,16265,14,11170570,495,서울,용산구,원효로2동,2020,7
16266,16266,21,11170570,394,서울,용산구,원효로2동,2020,7
16267,16267,4,11170570,657,서울,용산구,원효로2동,2020,7
16268,16268,11,11170570,574,서울,용산구,원효로2동,2020,7
16269,16269,18,11170570,667,서울,용산구,원효로2동,2020,7
16270,16270,1,11170570,584,서울,용산구,원효로2동,2020,7
16271,16271,8,11170570,408,서울,용산구,원효로2동,2020,7
16272,16272,15,11170570,425,서울,용산구,원효로2동,2020,7
16273,16273,22,11170570,433,서울,용산구,원효로2동,2020,7
16274,16274,5,11170570,1113,서울,용산구,원효로2동,2020,7
16275,16275,12,11170570,548,서울,용산구,원효로2동,2020,7
16276,16276,19,11170570,663,서울,용산구,원효로2동,2020,7
16277,16277,5,11170580,498,서울,용산구,효창동,2020,7
16278,16278,12,11170580,538,서울,용산구,효창동,2020,7
16279,16279,19,11170580,463,서울,용산구,효창동,2020,7
16280,16280,2,11170580,1270,서울,용산구,효창동,2020,7
16281,16281,9,11170580,527,서울,용산구,효창동,2020,7
16282,16282,16,11170580,454,서울,용산구,효창동,2020,7
16283,16283,23,11170580,687,서울,용산구,효창동,2020,7
16284,16284,0,11170580,597,서울,용산구,효창동,2020,7
16285,16285,7,11170580,780,서울,용산구,효창동,2020,7
16286,16286,14,11170580,621,서울,용산구,효창동,2020,7
16287,16287,21,11170580,477,서울,용산구,효창동,2020,7
16288,16288,6,11170580,466,서울,용산구,효창동,2020,7
16289,16289,13,11170580,497,서울,용산구,효창동,2020,7
16290,16290,20,11170580,1171,서울,용산구,효창동,2020,7
16291,16291,3,11170580,575,서울,용산구,효창동,2020,7
16292,16292,10,11170580,741,서울,용산구,효창동,2020,7
16293,16293,17,11170580,507,서울,용산구,효창동,2020,7
16294,16294,4,11170580,527,서울,용산구,효창동,2020,7
16295,16295,11,11170580,430,서울,용산구,효창동,2020,7
16296,16296,18,11170580,1352,서울,용산구,효창동,2020,7
16297,16297,1,11170580,512,서울,용산구,효창동,2020,7
16298,16298,8,11170580,452,서울,용산구,효창동,2020,7
16299,16299,15,11170580,714,서울,용산구,효창동,2020,7
16300,16300,22,11170580,642,서울,용산구,효창동,2020,7
16301,16301,1,11170590,771,서울,용산구,용문동,2020,7
16302,16302,8,11170590,536,서울,용산구,용문동,2020,7
16303,16303,15,11170590,321,서울,용산구,용문동,2020,7
16304,16304,22,11170590,403,서울,용산구,용문동,2020,7
16305,16305,5,11170590,476,서울,용산구,용문동,2020,7
16306,16306,12,11170590,1058,서울,용산구,용문동,2020,7
16307,16307,19,11170590,501,서울,용산구,용문동,2020,7
16308,16308,2,11170590,725,서울,용산구,용문동,2020,7
16309,16309,9,11170590,388,서울,용산구,용문동,2020,7
16310,16310,16,11170590,418,서울,용산구,용문동,2020,7
16311,16311,23,11170590,408,서울,용산구,용문동,2020,7
16312,16312,6,11170590,1350,서울,용산구,용문동,2020,7
16313,16313,13,11170590,396,서울,용산구,용문동,2020,7
16314,16314,20,11170590,348,서울,용산구,용문동,2020,7
16315,16315,3,11170590,717,서울,용산구,용문동,2020,7
16316,16316,10,11170590,488,서울,용산구,용문동,2020,7
16317,16317,17,11170590,696,서울,용산구,용문동,2020,7
16318,16318,0,11170590,597,서울,용산구,용문동,2020,7
16319,16319,7,11170590,374,서울,용산구,용문동,2020,7
16320,16320,14,11170590,343,서울,용산구,용문동,2020,7
16321,16321,21,11170590,414,서울,용산구,용문동,2020,7
16322,16322,4,11170590,1190,서울,용산구,용문동,2020,7
16323,16323,11,11170590,469,서울,용산구,용문동,2020,7
16324,16324,18,11170590,643,서울,용산구,용문동,2020,7
16325,16325,0,11170625,698,서울,용산구,한강로동,2020,7
16326,16326,7,11170625,957,서울,용산구,한강로동,2020,7
16327,16327,14,11170625,1259,서울,용산구,한강로동,2020,7
16328,16328,21,11170625,1778,서울,용산구,한강로동,2020,7
16329,16329,1,11170625,702,서울,용산구,한강로동,2020,7
16330,16330,8,11170625,1043,서울,용산구,한강로동,2020,7
16331,16331,15,11170625,1602,서울,용산구,한강로동,2020,7
16332,16332,22,11170625,900,서울,용산구,한강로동,2020,7
16333,16333,2,11170625,1006,서울,용산구,한강로동,2020,7
16334,16334,9,11170625,1327,서울,용산구,한강로동,2020,7
16335,16335,16,11170625,1267,서울,용산구,한강로동,2020,7
16336,16336,23,11170625,674,서울,용산구,한강로동,2020,7
16337,16337,6,11170625,774,서울,용산구,한강로동,2020,7
16338,16338,3,11170625,1375,서울,용산구,한강로동,2020,7
16339,16339,10,11170625,1349,서울,용산구,한강로동,2020,7
16340,16340,17,11170625,1533,서울,용산구,한강로동,2020,7
16341,16341,4,11170625,691,서울,용산구,한강로동,2020,7
16342,16342,11,11170625,1345,서울,용산구,한강로동,2020,7
16343,16343,18,11170625,1096,서울,용산구,한강로동,2020,7
16344,16344,5,11170625,1664,서울,용산구,한강로동,2020,7
16345,16345,12,11170625,1327,서울,용산구,한강로동,2020,7
16346,16346,19,11170625,936,서울,용산구,한강로동,2020,7
16347,16347,3,11170630,778,서울,용산구,이촌1동,2020,7
16348,16348,10,11170630,583,서울,용산구,이촌1동,2020,7
16349,16349,17,11170630,805,서울,용산구,이촌1동,2020,7
16350,16350,0,11170630,622,서울,용산구,이촌1동,2020,7
16351,16351,7,11170630,449,서울,용산구,이촌1동,2020,7
16352,16352,14,11170630,424,서울,용산구,이촌1동,2020,7
16353,16353,21,11170630,483,서울,용산구,이촌1동,2020,7
16354,16354,4,11170630,1181,서울,용산구,이촌1동,2020,7
16355,16355,11,11170630,553,서울,용산구,이촌1동,2020,7
16356,16356,18,11170630,726,서울,용산구,이촌1동,2020,7
16357,16357,1,11170630,484,서울,용산구,이촌1동,2020,7
16358,16358,8,11170630,548,서울,용산구,이촌1동,2020,7
16359,16359,15,11170630,393,서울,용산구,이촌1동,2020,7
16360,16360,22,11170630,1442,서울,용산구,이촌1동,2020,7
16361,16361,5,11170630,521,서울,용산구,이촌1동,2020,7
16362,16362,12,11170630,400,서울,용산구,이촌1동,2020,7
16363,16363,19,11170630,764,서울,용산구,이촌1동,2020,7
16364,16364,2,11170630,603,서울,용산구,이촌1동,2020,7
16365,16365,9,11170630,811,서울,용산구,이촌1동,2020,7
16366,16366,16,11170630,595,서울,용산구,이촌1동,2020,7
16367,16367,23,11170630,435,서울,용산구,이촌1동,2020,7
16368,16368,6,11170630,470,서울,용산구,이촌1동,2020,7
16369,16369,13,11170630,457,서울,용산구,이촌1동,2020,7
16370,16370,20,11170630,1168,서울,용산구,이촌1동,2020,7
16371,16371,6,11170640,526,서울,용산구,이촌2동,2020,7
16372,16372,13,11170640,610,서울,용산구,이촌2동,2020,7
16373,16373,20,11170640,406,서울,용산구,이촌2동,2020,7
16374,16374,3,11170640,480,서울,용산구,이촌2동,2020,7
16375,16375,10,11170640,319,서울,용산구,이촌2동,2020,7
16376,16376,17,11170640,1347,서울,용산구,이촌2동,2020,7
16377,16377,0,11170640,453,서울,용산구,이촌2동,2020,7
16378,16378,7,11170640,388,서울,용산구,이촌2동,2020,7
16379,16379,14,11170640,662,서울,용산구,이촌2동,2020,7
16380,16380,21,11170640,516,서울,용산구,이촌2동,2020,7
16381,16381,4,11170640,762,서울,용산구,이촌2동,2020,7
16382,16382,11,11170640,511,서울,용산구,이촌2동,2020,7
16383,16383,18,11170640,346,서울,용산구,이촌2동,2020,7
16384,16384,1,11170640,395,서울,용산구,이촌2동,2020,7
16385,16385,8,11170640,418,서울,용산구,이촌2동,2020,7
16386,16386,15,11170640,1072,서울,용산구,이촌2동,2020,7
16387,16387,22,11170640,507,서울,용산구,이촌2동,2020,7
16388,16388,2,11170640,662,서울,용산구,이촌2동,2020,7
16389,16389,9,11170640,399,서울,용산구,이촌2동,2020,7
16390,16390,16,11170640,426,서울,용산구,이촌2동,2020,7
16391,16391,23,11170640,369,서울,용산구,이촌2동,2020,7
16392,16392,5,11170640,1345,서울,용산구,이촌2동,2020,7
16393,16393,12,11170640,393,서울,용산구,이촌2동,2020,7
16394,16394,19,11170640,346,서울,용산구,이촌2동,2020,7
16395,16395,2,11170650,897,서울,용산구,이태원1동,2020,7
16396,16396,9,11170650,785,서울,용산구,이태원1동,2020,7
16397,16397,16,11170650,1049,서울,용산구,이태원1동,2020,7
16398,16398,23,11170650,759,서울,용산구,이태원1동,2020,7
16399,16399,6,11170650,554,서울,용산구,이태원1동,2020,7
16400,16400,13,11170650,666,서울,용산구,이태원1동,2020,7
16401,16401,20,11170650,720,서울,용산구,이태원1동,2020,7
16402,16402,4,11170650,1301,서울,용산구,이태원1동,2020,7
16403,16403,11,11170650,762,서울,용산구,이태원1동,2020,7
16404,16404,18,11170650,956,서울,용산구,이태원1동,2020,7
16405,16405,1,11170650,603,서울,용산구,이태원1동,2020,7
16406,16406,8,11170650,729,서울,용산구,이태원1동,2020,7
16407,16407,15,11170650,648,서울,용산구,이태원1동,2020,7
16408,16408,22,11170650,1533,서울,용산구,이태원1동,2020,7
16409,16409,5,11170650,657,서울,용산구,이태원1동,2020,7
16410,16410,12,11170650,676,서울,용산구,이태원1동,2020,7
16411,16411,19,11170650,1023,서울,용산구,이태원1동,2020,7
16412,16412,3,11170650,727,서울,용산구,이태원1동,2020,7
16413,16413,10,11170650,1005,서울,용산구,이태원1동,2020,7
16414,16414,17,11170650,842,서울,용산구,이태원1동,2020,7
16415,16415,0,11170650,554,서울,용산구,이태원1동,2020,7
16416,16416,7,11170650,590,서울,용산구,이태원1동,2020,7
16417,16417,14,11170650,741,서울,용산구,이태원1동,2020,7
16418,16418,21,11170650,1293,서울,용산구,이태원1동,2020,7
16419,16419,3,11170660,659,서울,용산구,이태원2동,2020,7
16420,16420,10,11170660,761,서울,용산구,이태원2동,2020,7
16421,16421,17,11170660,519,서울,용산구,이태원2동,2020,7
16422,16422,5,11170660,642,서울,용산구,이태원2동,2020,7
16423,16423,12,11170660,509,서울,용산구,이태원2동,2020,7
16424,16424,19,11170660,1374,서울,용산구,이태원2동,2020,7
16425,16425,2,11170660,640,서울,용산구,이태원2동,2020,7
16426,16426,9,11170660,543,서울,용산구,이태원2동,2020,7
16427,16427,16,11170660,902,서울,용산구,이태원2동,2020,7
16428,16428,23,11170660,725,서울,용산구,이태원2동,2020,7
16429,16429,6,11170660,932,서울,용산구,이태원2동,2020,7
16430,16430,13,11170660,682,서울,용산구,이태원2동,2020,7
16431,16431,20,11170660,520,서울,용산구,이태원2동,2020,7
16432,16432,0,11170660,542,서울,용산구,이태원2동,2020,7
16433,16433,7,11170660,618,서울,용산구,이태원2동,2020,7
16434,16434,14,11170660,1039,서울,용산구,이태원2동,2020,7
16435,16435,21,11170660,654,서울,용산구,이태원2동,2020,7
16436,16436,4,11170660,756,서울,용산구,이태원2동,2020,7
16437,16437,11,11170660,524,서울,용산구,이태원2동,2020,7
16438,16438,18,11170660,615,서울,용산구,이태원2동,2020,7
16439,16439,1,11170660,540,서울,용산구,이태원2동,2020,7
16440,16440,8,11170660,1263,서울,용산구,이태원2동,2020,7
16441,16441,15,11170660,591,서울,용산구,이태원2동,2020,7
16442,16442,22,11170660,556,서울,용산구,이태원2동,2020,7
16443,16443,1,11170685,963,서울,용산구,한남동,2020,7
16444,16444,8,11170685,850,서울,용산구,한남동,2020,7
16445,16445,15,11170685,1069,서울,용산구,한남동,2020,7
16446,16446,22,11170685,728,서울,용산구,한남동,2020,7
16447,16447,3,11170685,532,서울,용산구,한남동,2020,7
16448,16448,10,11170685,706,서울,용산구,한남동,2020,7
16449,16449,17,11170685,751,서울,용산구,한남동,2020,7
16450,16450,5,11170685,972,서울,용산구,한남동,2020,7
16451,16451,12,11170685,811,서울,용산구,한남동,2020,7
16452,16452,19,11170685,873,서울,용산구,한남동,2020,7
16453,16453,2,11170685,555,서울,용산구,한남동,2020,7
16454,16454,9,11170685,778,서울,용산구,한남동,2020,7
16455,16455,16,11170685,708,서울,용산구,한남동,2020,7
16456,16456,23,11170685,1214,서울,용산구,한남동,2020,7
16457,16457,6,11170685,658,서울,용산구,한남동,2020,7
16458,16458,13,11170685,730,서울,용산구,한남동,2020,7
16459,16459,20,11170685,1060,서울,용산구,한남동,2020,7
16460,16460,0,11170685,767,서울,용산구,한남동,2020,7
16461,16461,7,11170685,965,서울,용산구,한남동,2020,7
16462,16462,14,11170685,843,서울,용산구,한남동,2020,7
16463,16463,21,11170685,613,서울,용산구,한남동,2020,7
16464,16464,4,11170685,560,서울,용산구,한남동,2020,7
16465,16465,11,11170685,767,서울,용산구,한남동,2020,7
16466,16466,18,11170685,1070,서울,용산구,한남동,2020,7
16467,16467,5,11170690,603,서울,용산구,서빙고동,2020,7
